customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6353-BRMMA,False,False,True,True,54,True,True,True,True,False,False,True,True,True,104.1,5645.8,False,True,False,False,False,False,False,False
6680-WKXRZ,False,False,False,False,3,True,True,False,False,False,False,False,False,False,74.4,215.8,True,True,False,False,False,False,False,False
6231-WFGFH,True,False,True,True,4,True,False,False,False,False,False,False,False,True,20.5,77.6,False,False,True,False,False,False,False,True
9904-EHEVJ,False,True,True,True,32,True,True,False,False,True,False,True,False,True,91.35,2896.55,False,True,False,False,False,False,False,True
7028-DVOIQ,True,True,False,False,35,True,True,False,False,True,False,True,True,True,99.05,3395.8,True,True,False,False,False,False,True,False
6169-PPETC,True,False,True,True,35,True,False,False,False,False,False,False,False,False,20.5,759.35,False,False,True,False,True,False,False,False
4208-UFFGW,True,True,False,False,2,True,False,False,False,False,False,False,False,False,44.95,85.15,True,False,False,False,False,False,False,True
8584-KMVXD,False,False,False,False,8,True,False,False,True,False,False,False,False,False,75.6,535.55,False,True,False,False,False,False,True,False
8467-WYNSR,True,False,False,False,22,True,False,True,False,False,True,False,False,False,55.1,1253.15,False,False,False,False,False,False,False,True
0851-DFJKB,False,False,False,False,15,True,False,True,False,True,True,False,False,False,58.95,955.15,False,False,False,False,False,False,True,False
5382-SOYZL,True,False,False,False,22,True,True,False,False,False,False,True,True,True,95.1,2162.6,False,True,False,False,False,False,True,False
9448-REEVD,True,False,True,False,1,True,False,False,False,False,False,False,False,False,44.7,44.7,True,False,False,False,False,True,False,False
3261-CQXOL,False,False,True,True,71,True,True,False,False,False,False,False,False,False,25.45,1813.35,False,False,True,False,True,False,False,False
8388-FYNPZ,True,False,False,False,4,True,False,True,False,True,False,False,False,False,56.75,245.15,False,False,False,False,False,False,True,False
4002-BQWPQ,True,False,False,False,25,True,True,True,True,True,True,False,True,False,81.75,2028.8,False,False,False,False,False,False,False,False
5651-YLPRD,False,False,True,True,32,True,False,False,True,False,False,True,False,True,86.1,2723.75,False,True,False,False,False,False,True,False
2826-DXLQO,True,True,True,False,7,False,False,True,False,False,False,False,False,False,29.8,220.45,False,False,False,False,False,False,False,False
4378-BZYFP,True,False,False,False,17,True,False,False,False,False,False,False,False,True,20.5,365.8,False,False,True,True,False,False,False,True
9489-UTFKA,True,True,True,False,8,True,False,True,False,False,False,True,False,False,60.9,551.95,False,False,False,False,False,False,False,False
4849-PYRLQ,False,True,False,False,56,True,True,True,False,True,True,False,True,False,73.25,4054.2,False,False,False,False,True,False,False,False
9117-SHLZX,True,False,False,False,1,True,False,False,False,False,False,False,False,True,45.7,45.7,True,False,False,False,False,False,False,True
9889-TMAHG,True,True,False,False,8,True,False,True,False,False,True,True,True,False,100.3,832.35,True,True,False,False,False,True,False,False
4541-RMRLG,True,False,False,False,7,True,False,False,False,False,False,False,False,False,19.25,112.3,True,False,True,False,False,False,True,False
7764-BDPEE,True,False,False,True,3,True,False,False,False,False,False,False,False,False,20.85,60.65,False,False,True,False,False,False,False,True
3429-IFLEM,False,False,False,False,71,True,False,True,True,True,True,True,False,False,77.35,5550.1,False,False,False,False,True,True,False,False
3158-MOERK,False,False,False,False,2,True,True,False,False,False,False,True,True,True,96.0,174.8,True,True,False,False,False,False,True,False
7294-TMAOP,False,False,False,False,1,True,False,False,False,False,False,True,True,False,90.55,90.55,True,True,False,False,False,False,True,False
5002-GCQFH,True,False,True,False,49,True,True,True,True,False,False,True,False,True,93.85,4733.1,False,True,False,False,False,False,False,False
0556-FJEGU,True,False,False,False,58,True,False,False,True,True,True,True,False,False,70.1,4048.95,False,False,False,False,True,False,False,False
8919-FYFQZ,True,True,True,False,44,False,False,False,True,False,False,False,False,True,30.35,1359.7,True,False,False,False,False,False,True,False
0604-THJFP,False,False,True,True,59,True,False,False,True,False,True,True,True,True,75.95,4542.35,False,False,False,False,True,True,False,False
2834-JRTUA,True,False,False,False,71,True,True,True,False,True,True,True,True,True,108.05,7532.15,True,True,False,False,True,False,True,False
5875-YPQFJ,True,False,False,False,1,True,False,False,False,False,False,False,False,True,69.9,69.9,True,True,False,False,False,False,True,False
5879-SESNB,False,False,False,False,11,True,True,False,False,False,False,False,False,False,75.25,888.65,False,True,False,False,False,False,True,False
6646-QVXLR,True,True,True,False,62,True,True,False,True,True,False,True,True,True,103.75,6383.35,True,True,False,True,False,False,True,False
6461-PPAXN,False,False,True,True,35,True,False,True,False,False,True,False,False,True,54.95,1916.0,False,False,False,True,False,False,False,False
3318-ISQFQ,False,False,False,False,20,True,False,False,False,False,False,False,False,True,19.5,413.0,False,False,True,False,False,False,False,False
1106-HRLKZ,True,False,True,True,40,True,False,False,False,False,False,False,False,False,19.6,808.95,False,False,True,False,True,False,False,True
2483-XSSMZ,False,False,False,False,39,True,False,True,False,False,False,False,False,True,47.85,1886.4,False,False,False,True,False,False,True,False
8603-IJWDN,True,False,False,False,1,True,True,False,False,False,False,False,True,True,86.6,86.6,True,True,False,False,False,False,True,False
8165-ZJRNM,False,False,True,True,72,True,True,False,False,False,False,False,False,False,23.75,1679.25,False,False,True,False,True,False,False,False
9369-XFEHK,False,True,True,False,33,True,True,False,True,False,False,False,False,True,80.6,2656.5,True,True,False,False,False,False,False,False
2604-XVDAM,False,False,False,False,12,True,False,False,False,False,False,False,False,False,43.8,540.95,False,False,False,False,False,False,False,False
3717-OFRTN,True,False,False,False,1,True,False,False,False,False,False,False,False,False,19.75,19.75,False,False,True,False,False,False,False,False
9046-JBFWA,True,False,False,True,27,True,False,False,False,False,False,False,False,False,19.15,537.35,False,False,True,False,False,False,False,True
3280-NMUVX,True,False,True,True,34,True,False,False,False,False,False,False,False,False,19.6,678.8,False,False,True,True,False,True,False,False
1206-EHBDD,False,False,True,False,56,True,False,True,False,True,False,False,False,False,80.3,4513.65,False,True,False,False,True,False,False,False
8361-LBRDI,False,False,False,False,58,True,True,False,False,False,False,False,False,False,24.35,1423.85,False,False,True,False,True,True,False,False
4883-KCPZJ,False,False,True,True,22,True,True,False,False,False,False,False,False,False,25.25,555.4,False,False,True,False,True,True,False,False
9108-EQPNQ,False,False,True,True,10,True,True,False,False,False,False,False,False,False,26.1,225.55,False,False,True,False,True,True,False,False
7277-KAMWT,True,False,False,False,13,True,False,False,False,False,False,False,False,False,20.0,268.45,False,False,True,False,True,True,False,False
3842-IYKUE,False,False,False,False,35,True,True,False,True,False,True,False,False,False,85.3,2917.5,True,True,False,False,False,True,False,False
6641-XRPSU,False,False,False,False,34,True,False,False,False,False,False,False,False,True,70.0,2416.1,True,True,False,False,False,True,False,False
1374-DMZUI,False,True,False,False,4,True,True,False,False,False,False,True,True,True,94.3,424.45,True,True,False,False,False,False,True,False
2545-LXYVJ,True,False,True,False,72,True,False,False,False,False,False,False,False,False,20.7,1492.1,False,False,True,False,True,False,False,False
3234-VKACU,True,False,False,False,2,True,False,False,False,False,True,True,True,False,70.3,132.4,False,False,False,False,False,False,True,False
8357-EQXFO,False,False,False,False,7,True,False,False,False,True,False,True,True,True,95.35,660.9,True,True,False,False,False,False,True,False
1989-PRJHP,True,True,True,False,27,True,True,False,False,False,False,False,False,True,75.5,1893.95,True,True,False,False,False,False,True,False
8120-JDCAM,True,False,True,True,4,True,False,False,False,False,False,False,False,True,69.55,284.9,False,True,False,False,False,False,False,True
8917-FAEMR,False,False,False,False,37,True,False,False,False,False,False,False,False,False,19.85,784.25,False,False,True,False,True,False,False,True
7047-YXDMZ,True,False,False,False,21,True,False,False,False,False,False,False,False,False,20.0,417.7,False,False,True,False,False,False,False,True
2858-EIMXH,False,True,True,False,53,True,True,False,False,False,False,True,True,True,95.85,5016.25,False,True,False,True,False,True,False,False
9524-EGPJC,False,False,False,False,18,True,True,False,False,False,True,False,True,True,90.1,1612.75,True,True,False,False,False,False,True,False
6993-OHLXR,False,False,False,False,2,True,False,False,False,False,False,False,False,False,68.95,119.75,True,True,False,False,False,False,True,False
8818-XYFCQ,True,False,True,True,32,True,True,True,False,False,False,True,True,True,99.55,3204.65,True,True,False,False,False,True,False,False
6419-ZTTLE,True,True,True,False,23,True,False,False,False,False,False,False,False,True,20.75,485.2,False,False,True,True,False,False,True,False
0929-HYQEW,True,False,False,False,3,True,False,True,False,False,False,False,False,True,50.15,160.85,False,False,False,False,False,False,False,True
6614-YOLAC,False,False,True,True,71,False,False,True,True,False,True,True,True,False,58.65,4145.25,False,False,False,False,True,False,False,True
7426-RHZGU,True,False,False,False,9,True,False,False,False,False,True,True,True,True,95.9,827.45,False,True,False,False,False,False,False,False
4065-JJAVA,False,False,False,False,1,True,False,False,True,False,False,False,False,False,49.5,49.5,False,False,False,False,False,False,True,False
4695-VADHF,True,False,True,True,18,True,False,False,False,True,False,False,True,False,57.45,990.85,True,False,False,False,False,False,True,False
3863-IUBJR,True,False,True,True,12,True,False,False,False,False,False,False,True,False,53.65,696.35,True,False,False,True,False,True,False,False
7649-SIJJF,True,False,True,False,71,True,True,True,True,True,True,False,True,True,80.1,5585.4,False,False,False,False,True,False,False,True
9361-YNQWJ,False,False,False,False,64,True,True,False,False,False,False,False,False,True,24.4,1601.2,False,False,True,True,False,False,False,False
3748-FVMZZ,True,False,False,False,4,False,False,False,False,False,True,False,True,True,40.05,162.45,False,False,False,False,False,False,True,False
9391-TTOYH,False,False,False,False,23,True,False,False,False,False,False,False,False,True,19.5,470.2,False,False,True,False,False,False,False,True
1452-XRSJV,False,False,True,True,39,True,False,True,False,False,False,False,False,False,51.05,2066.0,False,False,False,False,False,True,False,False
3422-WJOYD,True,False,True,False,28,True,False,True,False,False,True,False,False,False,54.35,1426.45,False,False,False,True,False,False,False,True
8242-SOQUO,False,True,False,False,5,True,False,False,True,False,False,True,False,True,84.7,392.5,False,True,False,False,False,False,True,False
7460-ITWWP,False,True,True,False,45,True,False,False,False,True,False,False,True,True,86.1,3861.45,False,True,False,False,False,False,True,False
7147-AYBAA,True,False,False,False,37,True,False,False,False,False,False,False,False,True,70.35,2552.9,False,True,False,False,False,False,False,True
7868-TMWMZ,False,True,True,False,60,True,False,True,True,True,True,True,True,True,110.0,6668.35,False,True,False,False,True,False,False,False
4822-RVYBB,True,True,False,False,8,True,True,False,False,True,False,True,True,True,100.6,819.4,True,True,False,False,False,False,True,False
6732-FZUGP,False,False,False,False,47,True,True,True,False,True,False,True,False,False,94.9,4615.25,False,True,False,True,False,True,False,False
8436-BJUMM,True,False,True,True,26,True,True,False,False,False,False,True,False,True,83.75,2070.6,True,True,False,False,False,False,True,False
4184-TJFAN,False,True,True,True,3,True,False,True,False,False,True,True,False,True,88.3,273.75,True,True,False,False,False,False,False,True
8329-GWVPJ,False,False,True,True,50,True,False,False,False,False,False,False,False,True,69.75,3557.7,False,True,False,False,False,False,False,False
1352-VHKAJ,True,False,True,True,27,True,True,False,False,False,True,True,True,False,71.6,1957.1,False,False,False,False,False,False,False,False
4145-UQXUQ,False,True,False,False,8,True,False,False,False,True,False,True,True,True,92.1,729.95,True,True,False,False,False,False,True,False
2632-TACXW,False,False,True,False,62,True,True,False,False,False,False,False,False,False,23.65,1416.75,False,False,True,False,True,False,False,False
8146-QQKZH,False,False,True,False,71,True,False,True,False,True,True,True,True,False,81.85,5924.4,False,False,False,False,True,False,False,False
1767-CJKBA,True,False,False,False,66,True,True,False,False,False,False,False,False,False,25.1,1697.7,False,False,True,False,True,False,False,True
6445-TNRXS,True,False,True,True,68,True,True,True,True,True,True,True,True,True,114.7,7849.85,False,True,False,False,True,False,False,False
4581-LNWUM,False,False,False,False,13,False,False,False,False,True,False,True,True,False,49.15,649.4,False,False,False,False,False,False,True,False
4869-EPIUS,True,False,True,False,56,True,False,False,False,False,False,False,True,True,80.9,4557.5,False,True,False,True,False,False,True,False
9948-YPTDG,True,False,True,False,38,True,False,True,True,False,False,False,False,True,79.45,3013.05,True,True,False,False,False,False,True,False
1236-WFCDV,True,True,False,False,14,True,False,False,False,False,False,True,True,False,90.45,1266.1,True,True,False,False,False,True,False,False
1915-OAKWD,False,False,False,True,16,True,False,False,False,False,False,False,False,True,19.3,360.35,False,False,True,True,False,False,False,False
7296-PIXQY,False,False,True,True,14,True,False,False,False,False,False,False,False,False,70.2,1046.5,False,True,False,False,False,False,True,False
4883-QICIH,True,False,True,True,32,True,False,False,False,False,False,False,False,True,69.75,2347.9,True,True,False,False,False,False,False,False
3354-OADJP,False,False,False,False,8,True,False,True,False,False,True,False,False,False,54.25,447.75,False,False,False,True,False,False,False,False
3524-WQDSG,False,False,True,True,43,True,True,False,False,True,False,True,True,True,99.3,4209.95,False,True,False,False,False,False,False,False
0810-DHDBD,False,False,False,False,52,True,True,True,False,True,True,True,False,False,74.0,3877.65,False,False,False,True,False,True,False,False
4026-SKKHW,True,False,False,False,3,True,False,False,False,False,True,False,False,True,50.25,152.3,False,False,False,False,False,False,False,True
2829-HYVZP,True,False,False,False,29,True,False,False,False,False,False,False,False,True,19.8,572.2,False,False,True,True,False,False,False,True
8329-IBCTI,False,False,False,False,1,True,False,False,False,False,False,False,False,False,19.65,19.65,True,False,True,False,False,False,False,True
1271-SJBGZ,True,True,False,False,12,False,False,False,False,True,True,False,True,True,43.65,526.95,True,False,False,False,False,False,True,False
3845-JHAMY,False,False,True,True,16,False,False,False,False,False,False,False,True,True,35.5,552.7,False,False,False,False,False,True,False,False
7013-PSXHK,False,False,False,False,40,True,True,False,False,True,True,True,True,True,80.75,3208.65,False,False,False,True,False,False,False,True
5669-SRAIP,False,False,False,False,5,False,False,False,False,True,False,False,True,False,39.5,210.75,True,False,False,False,False,False,True,False
5981-ITEMU,True,False,True,False,40,True,True,False,False,False,False,True,True,True,97.1,3706.95,True,True,False,False,False,False,False,False
3486-NPGST,False,False,False,False,36,True,False,False,False,False,False,False,False,False,19.55,620.75,False,False,True,True,False,False,False,True
6941-PMGEP,False,False,False,False,5,True,False,False,False,False,False,False,True,True,80.0,412.5,True,True,False,False,False,False,True,False
1624-WOIWJ,False,False,False,False,10,True,False,True,False,False,False,True,False,True,84.7,832.05,True,True,False,False,False,False,False,True
2074-GKOWZ,True,False,True,True,2,True,False,False,False,False,False,True,True,True,89.55,185.55,True,True,False,False,False,False,False,False
0376-YMCJC,True,False,False,False,23,True,True,False,False,False,True,True,False,True,90.6,1943.2,True,True,False,False,False,False,True,False
6100-FJZDG,True,False,True,True,26,True,False,False,False,False,False,False,False,True,20.05,505.9,False,False,True,True,False,False,False,False
4829-ZLJTK,False,True,True,False,72,True,True,True,True,True,False,True,True,True,112.4,8046.85,False,True,False,False,True,False,True,False
1730-VFMWO,False,False,True,False,34,True,False,False,False,False,True,False,False,False,50.2,1815.3,False,False,False,False,False,False,False,False
7143-BQIBA,True,False,False,False,10,True,False,True,False,False,True,True,False,False,62.25,612.95,False,False,False,False,False,False,False,False
3800-LYTRK,False,False,False,False,14,True,False,True,False,False,True,False,False,False,55.7,795.15,False,False,False,True,False,False,False,True
0634-SZPQA,False,False,False,False,23,True,True,True,False,False,False,True,False,True,90.05,2169.8,True,True,False,False,False,False,False,False
9646-NMHXE,True,False,True,False,47,True,False,False,False,False,False,False,False,False,19.65,973.1,False,False,True,False,True,False,False,True
7030-NJVDP,True,False,True,False,24,True,False,True,False,False,True,False,True,True,89.25,2210.2,False,True,False,False,False,False,True,False
5536-RTPWK,True,False,True,False,49,True,True,False,True,False,False,True,True,True,99.05,4853.75,True,True,False,False,False,False,False,False
8883-GRDWQ,True,True,False,False,20,True,False,True,False,False,True,False,False,False,54.0,1055.9,False,False,False,True,False,False,False,True
6166-ILMNY,False,False,False,False,2,True,False,False,False,False,False,False,False,False,69.75,144.55,True,True,False,False,False,False,False,False
3097-NNSPB,False,False,False,False,2,True,False,False,True,False,False,False,False,True,49.05,91.1,True,False,False,False,False,True,False,False
7771-ZONAT,True,False,False,False,22,False,False,False,False,True,True,True,True,False,56.75,1304.85,False,False,False,False,True,False,False,False
0655-RBDUG,True,False,False,False,7,True,True,False,False,True,False,True,True,True,98.05,713.0,True,True,False,False,False,False,False,False
2111-DWYHN,True,False,False,False,1,True,False,False,False,False,False,False,False,False,21.1,21.1,False,False,True,False,False,False,False,True
4194-WHFCB,False,False,True,True,59,True,True,False,True,False,True,False,True,True,96.65,5580.8,False,True,False,False,False,False,False,False
4121-AGSIN,False,False,True,True,58,True,True,False,False,False,False,False,False,True,24.5,1497.9,False,False,True,True,False,True,False,False
4361-BKAXE,False,False,False,False,41,True,True,True,True,True,True,True,True,True,114.5,4527.45,True,True,False,False,False,False,False,False
9845-PEEKO,False,True,False,False,59,True,True,False,True,False,False,False,False,True,79.2,4590.35,False,True,False,False,True,True,False,False
0455-XFASS,False,False,True,True,3,True,False,False,False,False,False,False,False,True,69.55,200.2,False,True,False,False,False,False,True,False
0301-KOBTQ,True,False,False,False,32,True,False,False,False,False,False,False,False,True,20.05,614.45,False,False,True,False,True,False,False,False
1751-NCDLI,True,True,True,False,46,True,True,False,False,True,False,True,True,True,98.85,4564.9,False,True,False,False,False,False,True,False
4367-NUYAO,True,False,True,True,0,True,True,False,False,False,False,False,False,False,25.75,2283.3004408418656,False,False,True,False,True,False,False,True
9878-TNQGW,True,False,False,False,2,True,False,False,False,False,False,False,True,True,80.95,171.15,True,True,False,False,False,False,True,False
9170-ARBTB,False,False,True,True,52,True,False,False,False,False,False,False,False,False,19.6,1012.4,False,False,True,True,False,True,False,False
4441-NIHPT,False,True,False,False,13,True,False,False,False,True,False,False,False,True,74.3,940.35,True,True,False,False,False,False,True,False
8999-BOHSE,False,True,False,False,11,True,False,False,False,False,False,True,True,False,89.7,1047.7,True,True,False,False,False,False,False,False
7241-AJHFS,True,False,False,False,32,True,True,True,False,False,True,False,False,False,87.65,2766.4,False,True,False,False,False,False,False,False
7029-RPUAV,True,True,True,False,17,True,True,False,False,True,False,True,True,True,100.45,1622.45,True,True,False,False,False,True,False,False
4546-FOKWR,False,False,False,False,16,True,True,False,False,False,False,False,False,True,74.75,1129.35,False,True,False,False,False,True,False,False
9036-CSKBW,False,False,False,False,51,True,True,True,True,True,False,True,True,False,107.45,5680.9,False,True,False,True,False,False,False,False
5832-TRLPB,True,False,False,False,29,True,False,False,False,True,True,True,True,True,75.35,2243.9,False,False,False,True,False,False,False,False
8590-YFFQO,True,False,True,False,70,True,False,True,True,True,True,False,False,False,64.95,4523.25,False,False,False,False,True,True,False,False
8659-IOOPU,False,False,True,True,71,True,True,True,False,True,True,False,True,False,100.45,7159.7,False,True,False,False,True,False,True,False
1338-CECEE,True,False,True,True,41,True,True,False,True,True,False,True,False,False,68.5,2839.95,False,False,False,True,False,False,False,False
7439-DKZTW,True,False,False,False,1,True,False,False,False,False,False,True,False,True,80.55,80.55,False,True,False,False,False,False,True,False
4646-QZXTF,False,False,True,False,7,True,False,True,False,True,True,True,True,False,81.25,580.1,False,False,False,False,False,False,False,False
4607-CHPCA,True,False,True,True,25,True,False,False,False,False,False,True,True,True,90.4,2178.6,True,True,False,True,False,False,True,False
9742-XOKTS,True,False,True,True,67,True,True,True,True,False,True,False,False,False,89.55,6038.55,False,True,False,True,False,False,True,False
6921-OZMFH,True,False,True,True,5,True,True,False,False,False,True,False,False,True,55.7,259.4,False,False,False,False,False,False,False,True
9578-FOMUK,True,False,False,True,15,True,True,False,False,False,False,False,False,True,24.8,324.15,False,False,True,False,False,False,True,False
4712-UYOOI,False,False,True,True,20,True,False,False,False,False,False,False,False,False,20.0,417.65,False,False,True,False,False,False,True,False
8824-RWFXJ,True,False,True,True,3,True,False,False,True,True,False,False,False,True,56.15,168.15,True,False,False,False,False,False,False,True
7722-CVFXN,True,False,True,True,54,True,True,False,True,False,True,True,True,True,105.2,5637.85,False,True,False,True,False,False,True,False
8717-VCTXJ,True,False,False,False,42,True,False,False,False,False,False,False,False,True,19.55,839.4,False,False,True,True,False,False,False,True
7363-QTBIW,False,False,True,False,9,True,False,False,False,False,False,False,True,True,79.75,769.1,False,True,False,False,False,False,True,False
4159-NAAIX,False,False,False,False,63,True,True,False,True,False,False,True,True,False,97.45,6253.0,False,True,False,False,True,False,False,False
0971-QIFJK,False,False,True,False,69,True,True,False,False,False,False,False,False,False,24.25,1641.8,False,False,True,False,True,False,False,False
9397-TZSHA,False,False,False,False,69,True,True,False,False,False,False,False,False,False,24.6,1678.05,False,False,True,False,True,True,False,False
3391-JSQEW,True,False,True,False,40,True,False,False,True,False,False,False,False,True,50.15,2058.5,False,False,False,False,False,False,False,True
0343-QLUZP,True,False,False,False,60,False,False,True,True,True,False,False,False,False,39.6,2424.5,False,False,False,False,True,False,False,False
9763-PDTKK,False,False,False,False,4,True,False,True,False,True,True,False,True,True,94.4,387.2,True,True,False,False,False,False,False,False
2176-LVPNX,False,True,False,False,71,True,True,True,True,True,True,True,True,False,89.85,6293.45,False,False,False,False,True,False,False,True
7627-JKIAZ,False,False,True,False,37,True,True,False,False,True,False,False,False,True,78.95,2839.65,True,True,False,False,False,True,False,False
3312-UUMZW,True,False,True,False,32,True,True,False,True,False,False,True,True,True,98.85,3145.9,False,True,False,False,False,True,False,False
1271-UODNO,True,False,False,False,39,True,True,False,False,False,True,False,False,True,53.85,2200.7,False,False,False,False,True,True,False,False
8461-EFQYM,False,False,False,False,38,True,True,False,False,False,False,False,False,True,24.25,914.4,False,False,True,True,False,False,True,False
6900-RBKER,True,False,False,False,52,True,True,False,False,True,False,False,True,True,89.45,4577.75,False,True,False,False,True,True,False,False
6891-JPYFF,False,False,True,True,48,True,True,True,True,False,False,True,True,True,105.25,4997.5,False,True,False,False,False,True,False,False
1459-QNFQT,True,False,True,True,70,False,False,True,False,True,True,True,True,False,59.5,4144.8,False,False,False,False,True,False,False,False
1047-NNCBF,True,False,False,False,20,True,False,False,False,False,False,False,False,False,70.55,1493.55,False,True,False,False,False,True,False,False
3696-XRIEN,False,False,False,False,50,True,True,True,False,True,True,True,True,True,82.5,4179.1,False,False,False,True,False,True,False,False
4081-DYXAV,False,False,False,False,19,False,False,False,False,False,False,True,True,True,44.85,893.55,True,False,False,True,False,True,False,False
0074-HDKDG,True,False,True,True,25,True,False,True,True,True,False,False,False,True,61.6,1611.0,False,False,False,True,False,False,False,False
8791-GFXLZ,True,False,False,False,12,True,False,False,True,False,False,False,False,True,49.05,593.05,False,False,False,False,False,False,False,False
8111-SLLHI,True,True,True,False,39,True,True,False,True,True,False,True,True,True,105.65,4284.8,True,True,False,False,False,False,True,False
0927-LCSMG,True,False,False,False,7,True,False,False,False,True,False,False,False,False,74.65,544.55,True,True,False,False,False,False,False,True
9330-DHBFL,False,False,True,True,23,True,False,True,True,True,True,False,False,True,66.25,1533.8,False,False,False,True,False,False,False,True
0098-BOWSO,True,False,False,False,27,True,False,False,False,False,False,False,False,True,19.4,529.8,False,False,True,False,False,False,True,False
3452-ABWRL,True,True,False,False,47,True,True,False,False,False,False,True,False,True,86.05,3865.6,False,True,False,False,False,True,False,False
5859-HZYLF,True,False,True,True,26,True,False,False,False,False,False,False,False,True,19.15,515.75,False,False,True,False,True,True,False,False
8257-RZAHR,False,False,True,False,14,True,True,True,False,False,False,True,False,True,64.7,941.0,True,False,False,False,False,False,False,False
5293-WXJAK,False,True,True,False,11,True,True,False,False,True,True,True,True,True,104.05,1133.65,True,True,False,False,False,False,False,False
3156-QLHBO,True,False,False,True,2,True,False,False,False,False,False,False,False,False,19.25,48.35,False,False,True,False,False,False,False,True
2208-NQBCT,False,False,True,True,26,True,False,True,True,False,False,False,False,False,81.95,2070.05,False,True,False,False,False,False,True,False
1779-PWPMG,False,True,True,False,72,True,True,True,True,True,True,True,True,True,114.65,8333.95,False,True,False,False,True,False,False,False
6621-NRZAK,False,False,True,True,63,True,False,False,False,False,False,False,False,False,20.0,1209.25,False,False,True,False,True,True,False,False
0831-JNISG,True,False,True,True,71,True,False,False,False,False,False,False,False,False,19.8,1396.25,False,False,True,False,True,False,False,True
0774-IFUVM,True,False,True,True,11,True,True,True,False,False,False,True,False,True,65.15,723.35,False,False,False,False,False,False,False,False
3082-WQRVY,True,True,True,False,14,True,False,False,False,False,False,False,False,False,19.65,228.65,False,False,True,True,False,False,False,True
9553-DLCLU,False,False,False,True,13,True,True,True,True,True,True,True,True,False,88.95,1161.75,False,False,False,False,True,True,False,False
1641-BYBTK,True,False,False,True,6,True,False,False,False,False,False,False,False,True,20.2,98.35,False,False,True,False,False,False,False,True
2460-NGXBJ,True,True,True,True,11,True,True,False,False,False,False,False,False,True,75.2,775.3,False,True,False,False,False,True,False,False
2446-ZKVAF,True,False,True,False,18,True,True,False,True,False,False,False,False,False,56.8,1074.65,False,False,False,False,False,True,False,False
0841-NULXI,True,False,False,False,1,False,False,False,False,False,False,False,True,True,35.55,35.55,True,False,False,False,False,False,True,False
3522-CDKHF,False,False,True,False,32,True,False,True,False,False,False,False,False,True,75.5,2324.7,False,True,False,False,False,False,False,False
1430-SFQSA,True,False,False,False,29,False,False,True,False,False,True,False,False,False,35.6,1072.6,False,False,False,True,False,False,False,True
0411-EZJZE,False,False,False,False,3,True,True,False,False,False,False,True,False,True,60.25,170.5,False,False,False,False,False,False,True,False
7851-WZEKY,False,False,False,False,2,True,True,False,False,False,False,True,True,True,95.15,196.9,True,True,False,False,False,False,True,False
8844-TONUD,True,False,True,True,13,True,False,False,False,True,False,True,True,True,96.65,1162.85,True,True,False,False,False,False,False,True
8807-ARQET,False,False,False,False,41,False,False,False,True,False,False,False,True,True,40.35,1677.85,False,False,False,False,False,False,True,False
8992-CEUEN,False,False,False,False,1,True,False,False,False,False,False,False,False,False,18.85,18.85,False,False,True,False,False,False,True,False
4320-QMLLA,True,False,False,False,7,True,False,False,False,False,False,True,False,False,54.85,370.4,False,False,False,False,False,False,False,True
8777-PVYGU,False,False,True,False,52,True,False,True,False,True,False,True,False,True,64.3,3410.6,False,False,False,True,False,False,False,True
8292-ITGYJ,False,False,True,True,45,True,True,False,False,False,False,False,False,True,24.65,1138.8,False,False,True,False,True,False,False,False
6870-ZWMNX,True,False,True,False,70,True,True,False,True,True,True,True,False,False,76.1,5264.25,False,False,False,False,True,True,False,False
0621-CXBKL,False,False,False,False,53,True,False,False,False,False,False,False,False,False,18.7,1005.7,False,False,True,False,True,False,False,True
5268-DSMNQ,False,True,True,False,62,True,True,False,True,True,False,True,False,True,97.95,5936.55,False,True,False,True,False,True,False,False
5334-JLAXU,False,False,True,False,60,True,True,True,True,False,False,False,True,True,94.1,5475.9,False,True,False,False,False,True,False,False
4086-YQSNZ,False,True,True,False,3,True,False,False,False,False,False,True,False,True,80.4,224.05,True,True,False,False,False,False,True,False
6242-MBHPK,False,True,True,False,23,True,False,True,False,False,False,True,True,True,95.1,2326.05,False,True,False,False,False,False,True,False
5868-CZJDR,True,False,False,True,1,False,False,False,True,False,False,False,False,True,31.35,31.35,True,False,False,False,False,False,False,True
9359-UGBTK,False,False,False,False,67,True,False,True,False,True,True,False,True,True,72.35,4991.5,False,False,False,True,False,False,False,False
0135-NMXAP,False,False,False,False,12,True,True,False,True,False,False,True,False,True,89.75,1052.4,True,True,False,False,False,False,False,False
4782-OSFXZ,False,True,True,False,71,True,True,True,True,True,True,False,True,True,82.7,5831.2,False,False,False,False,True,False,False,False
6479-OAUSD,True,False,False,False,25,True,False,False,False,False,False,False,False,False,19.9,510.8,False,False,True,True,False,True,False,False
7129-ACFOG,False,False,False,False,5,True,True,True,False,False,False,False,False,True,53.8,283.95,False,False,False,False,False,False,True,False
